Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
106,IN-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Gaurav Agarwal,Consumer,India,Vadodara,Gujarat,662264,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",3079.65,3,0.7,-2155.75
107,IN-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Farhan Joshi,Consumer,India,Visakhapatnam,Andhra Pradesh,695642,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,6188.35,8,0.2,1469.73
108,IN-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Farhan Joshi,Consumer,India,Bengaluru,Karnataka,148003,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,2337.33,1,0.2,175.3
109,IN-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Farhan Joshi,Consumer,India,Kochi,Kerala,940713,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,275.88,1,0.2,89.66
110,IN-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Tanvi Mehta,Home Office,India,Kanpur,Uttar Pradesh,115622,Central,TEC-AC-10000844,Technology,Accessories,boAt Gaming G510s - Keyboard,28386.66,5,0.2,5677.33
111,IN-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Chetan Pandey,Corporate,India,Patna,Bihar,854793,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,3503.66,2,0.0,910.95
112,IN-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Vivek Joshi,Consumer,India,Varanasi,Uttar Pradesh,362062,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",6342.66,2,0.0,1902.8
113,IN-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Vivek Joshi,Consumer,India,Delhi,Delhi,952095,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2274.54,6,0.0,1114.52
114,IN-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Vikram Malhotra,Consumer,India,Ranchi,Jharkhand,159646,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",3348.02,14,0.2,1213.66
115,IN-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Vikram Malhotra,Consumer,India,Patna,Bihar,180333,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",394.12,2,0.2,137.94
116,IN-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Vikram Malhotra,Consumer,India,Bhubaneswar,Odisha,159406,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,2002.0,3,0.2,625.62
117,IN-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Vikram Malhotra,Consumer,India,Ranchi,Jharkhand,232871,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",10893.74,6,0.2,3676.64
118,IN-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Riya Pillai,Consumer,India,Surat,Gujarat,559859,West,FUR-TA-10001768,Furniture,Tables,HNI Racetrack Conference Tables,65758.76,3,0.0,13809.34
119,IN-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Arjun Joshi,Corporate,India,Hyderabad,Telangana,289365,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,13175.8,1,0.7,-9662.25
120,IN-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Vivek Patel,Consumer,India,Cuttack,Odisha,396323,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,3927.84,3,0.0,1531.86
121,IN-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Vivek Patel,Consumer,India,Patna,Bihar,145843,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2575.14,4,0.0,1158.81
122,IN-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Vivek Patel,Consumer,India,Kolkata,West Bengal,429384,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",18917.76,6,0.0,5296.97
123,IN-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Vivek Patel,Consumer,India,Cuttack,Odisha,466652,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,9604.17,9,0.0,4321.88
124,IN-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Vivek Patel,Consumer,India,Dhanbad,Jharkhand,731678,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,5681.34,7,0.0,1647.59
125,IN-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Sanjay Joshi,Home Office,India,Delhi,Delhi,787036,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,50146.59,3,0.3,-716.38
126,IN-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Raj Khan,Consumer,India,Lucknow,Uttar Pradesh,356108,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,51577.95,6,0.5,-34041.45
127,IN-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Manish Ghosh,Consumer,India,Nagpur,Maharashtra,406616,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",199.4,2,0.7,-152.87
128,IN-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Manish Ghosh,Consumer,India,Vadodara,Gujarat,236017,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",20373.33,7,0.2,2546.67
129,IN-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Priya Mehta,Home Office,India,Surat,Gujarat,735566,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",6798.9,2,0.2,-764.88
130,IN-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Priya Mehta,Home Office,India,Mumbai,Maharashtra,517143,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,19919.76,3,0.0,2191.17
131,IN-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Divya Chaudhary,Corporate,India,Guwahati,Assam,601954,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,5007.5,5,0.4,-1001.5
132,IN-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Divya Chaudhary,Corporate,India,Bhubaneswar,Odisha,789525,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,6538.38,2,0.2,2451.89
133,IN-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Divya Chaudhary,Corporate,India,Bhubaneswar,Odisha,228320,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,1791.58,9,0.2,582.26
134,IN-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Priya Kumar,Consumer,India,Rajkot,Gujarat,788484,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,1673.34,3,0.0,803.2
135,IN-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Priya Kumar,Consumer,India,Pune,Maharashtra,180534,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,2959.24,1,0.0,1390.84
136,IN-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Priya Kumar,Consumer,India,Ahmedabad,Gujarat,180088,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",961.92,4,0.0,288.58
137,IN-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Priya Kumar,Consumer,India,Ahmedabad,Gujarat,362352,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,335.67,2,0.0,164.48
138,IN-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Priya Kumar,Consumer,India,Rajkot,Gujarat,670054,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,6360.7,3,0.2,2226.24
139,IN-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Priya Kumar,Consumer,India,Ahmedabad,Gujarat,315860,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,5500.98,6,0.0,1540.27
140,IN-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Priya Kumar,Consumer,India,Vadodara,Gujarat,618970,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,3600.52,14,0.0,1728.25
141,IN-2016-110366,9/5/2016,9/7/2016,Second Class,JD-15895,Vikram Agarwal,Corporate,India,Siliguri,West Bengal,839513,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",6913.8,2,0.2,864.22
142,IN-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Gaurav Banerjee,Corporate,India,Surat,Gujarat,870932,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,736.47,3,0.0,198.85
143,IN-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Gaurav Banerjee,Corporate,India,Surat,Gujarat,952937,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,906.81,3,0.0,426.2
144,IN-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Gaurav Banerjee,Corporate,India,Vadodara,Gujarat,474297,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,11998.95,3,0.0,5759.5
145,IN-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Bhavna Banerjee,Consumer,India,Kanpur,Uttar Pradesh,330987,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,70092.4,3,0.0,18224.03
146,IN-2015-110744,9/7/2015,9/12/2015,Standard Class,HA-14920,Gaurav Tiwari,Consumer,India,Nagpur,Maharashtra,565087,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,56106.16,7,0.0,1683.18
147,IN-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Harish Chakraborty,Home Office,India,Dhanbad,Jharkhand,847775,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",7839.65,4,0.2,1077.95
148,IN-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Amit Desai,Corporate,India,Varanasi,Uttar Pradesh,417423,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,32101.58,11,0.0,8667.43
149,IN-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Amit Desai,Corporate,India,Lucknow,Uttar Pradesh,484757,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,12522.5,3,0.0,500.9
150,IN-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Amit Desai,Corporate,India,Bhopal,Madhya Pradesh,918107,Central,FUR-CH-10000454,Furniture,Chairs,"HNI Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",162978.64,8,0.0,48893.59
151,IN-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Amit Desai,Corporate,India,Bhopal,Madhya Pradesh,678190,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,14324.42,5,0.0,6732.48
152,IN-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Aditi Tiwari,Home Office,India,Pune,Maharashtra,406900,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,13186.32,5,0.2,1483.46
153,IN-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Aditi Tiwari,Home Office,India,Nagpur,Maharashtra,785395,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,16965.86,2,0.2,1272.44
154,IN-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Varun Nair,Corporate,India,Mumbai,Maharashtra,356068,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,4874.73,7,0.0,2193.63
155,IN-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Varun Nair,Corporate,India,Surat,Gujarat,652436,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,8810.92,4,0.0,4053.02
156,IN-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Varun Nair,Corporate,India,Surat,Gujarat,380531,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",6753.48,6,0.0,1755.9
157,IN-2015-118948,5/28/2015,6/3/2015,Standard Class,NK-18490,Nikhil Chakraborty,Home Office,India,Mumbai,Maharashtra,434347,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,553.6,3,0.0,149.47
158,IN-2014-104269,3/1/2014,3/6/2014,Second Class,DB-13060,Vivek Kapoor,Consumer,India,Pune,Maharashtra,831666,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,38206.93,2,0.2,4298.28
159,IN-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Rahul Srivastava,Consumer,India,Delhi,Delhi,667719,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,1220.77,2,0.0,573.76
160,IN-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Rahul Srivastava,Consumer,India,Bhopal,Madhya Pradesh,627900,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,78901.66,7,0.0,19725.41
161,IN-2016-162733,5/11/2016,5/12/2016,First Class,TT-21070,Deepa Mehta,Consumer,India,Pune,Maharashtra,209448,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,499.33,1,0.0,224.7
162,IN-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Kavya Khan,Consumer,India,Kolkata,West Bengal,156620,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,4541.06,2,0.2,113.53
163,IN-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Rekha Banerjee,Consumer,India,Nagpur,Maharashtra,463473,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,2371.4,5,0.0,1114.56
164,IN-2016-113817,11/7/2016,11/11/2016,Standard Class,MJ-17740,Ajay Agarwal,Consumer,India,Pune,Maharashtra,530790,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,2311.28,2,0.2,808.95
165,IN-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Rekha Chakraborty,Consumer,India,Bhopal,Madhya Pradesh,839772,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,829.66,3,0.2,228.16
166,IN-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Rekha Chakraborty,Consumer,India,Indore,Madhya Pradesh,752079,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,681355.99,8,0.4,-113559.33
167,IN-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Rekha Chakraborty,Consumer,India,Varanasi,Uttar Pradesh,609825,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,23039.99,3,0.2,-4896.0
168,IN-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Rekha Chakraborty,Consumer,India,Bhopal,Madhya Pradesh,393374,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,145295.01,9,0.3,-2075.64
169,IN-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Rekha Chakraborty,Consumer,India,Jaipur,Rajasthan,182256,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,2677.34,6,0.2,568.94
170,IN-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Rekha Chakraborty,Consumer,India,Varanasi,Uttar Pradesh,313442,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,14861.33,5,0.8,-37896.39
171,IN-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Rekha Chakraborty,Consumer,India,Bhopal,Madhya Pradesh,243792,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,12022.0,3,0.2,751.37
172,IN-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Shreya Kumar,Consumer,India,Rajkot,Gujarat,982298,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",1748.49,3,0.0,821.79
173,IN-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Shreya Kumar,Consumer,India,Nashik,Maharashtra,646302,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,9265.16,2,0.0,4447.28
174,IN-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Shreya Kumar,Consumer,India,Surat,Gujarat,341734,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",28402.02,7,0.2,1775.13
175,IN-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Ananya Kumar,Corporate,India,Lucknow,Uttar Pradesh,419751,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,4379.41,2,0.8,-10948.52
176,IN-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Ananya Kumar,Corporate,India,Lucknow,Uttar Pradesh,877947,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,1683.36,4,0.2,547.09
177,IN-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,Deepa Desai,Consumer,India,Kanpur,Uttar Pradesh,679826,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",8121.54,4,0.8,-20303.86
178,IN-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Rahul Banerjee,Consumer,India,Cuttack,Odisha,321007,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",33132.97,7,0.3,-946.66
179,IN-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Rahul Banerjee,Consumer,India,Siliguri,West Bengal,228710,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,1325.98,5,0.2,-314.92
180,IN-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,Harish Banerjee,Home Office,India,Siliguri,West Bengal,490479,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",273.88,1,0.0,117.77
181,IN-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,Varun Kumar,Corporate,India,Varanasi,Uttar Pradesh,860124,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",2072.14,2,0.2,155.41
182,IN-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,Varun Kumar,Corporate,India,Delhi,Delhi,956036,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,34130.12,7,0.2,6399.4
183,IN-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Nikhil Jain,Home Office,India,Bengaluru,Karnataka,926215,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,42080.66,4,0.0,10940.97
184,IN-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Nikhil Jain,Home Office,India,Chennai,Tamil Nadu,248857,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),12520.82,5,0.0,3505.83
185,IN-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Nikhil Jain,Home Office,India,Mysuru,Karnataka,137609,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,2421.5,2,0.0,605.38
186,IN-2016-105018,11/28/2016,12/2/2016,Standard Class,SK-19990,Deepa Banerjee,Consumer,India,Cuttack,Odisha,346525,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,597.86,2,0.0,286.97
187,IN-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Raj Joshi,Home Office,India,Pune,Maharashtra,832264,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,14762.8,8,0.0,1919.16
188,IN-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Rekha Gupta,Corporate,India,Bhopal,Madhya Pradesh,561664,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",3108.2,3,0.2,310.82
189,IN-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Rekha Gupta,Corporate,India,Bhopal,Madhya Pradesh,781478,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,1671.34,3,0.2,522.29
190,IN-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Manoj Iyer,Home Office,India,Guwahati,Assam,901313,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",75077.86,4,0.2,9384.73
191,IN-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Manoj Iyer,Home Office,India,Dhanbad,Jharkhand,575804,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,5991.96,6,0.0,1677.75
192,IN-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Manoj Iyer,Home Office,India,Patna,Bihar,219787,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,4328.64,8,0.0,2077.75
193,IN-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Manoj Iyer,Home Office,India,Siliguri,West Bengal,122323,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",52300.39,3,0.2,3922.53
194,IN-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Manoj Iyer,Home Office,India,Patna,Bihar,623142,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,1661.65,5,0.0,548.34
195,IN-2015-131457,10/31/2015,11/6/2015,Standard Class,MZ-17515,Meera Tiwari,Corporate,India,Vadodara,Gujarat,976950,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1192.38,7,0.0,560.42
196,IN-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Tanvi Das,Consumer,India,Dhanbad,Jharkhand,135395,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",618.57,2,0.2,100.52
197,IN-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Tanvi Das,Consumer,India,Guwahati,Assam,383428,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",505.01,3,0.2,132.56
198,IN-2017-107720,11/6/2017,11/13/2017,Standard Class,VM-21685,Gaurav Sharma,Home Office,India,Bhubaneswar,Odisha,391469,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,3862.71,3,0.0,1004.3
199,IN-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,Meera Agarwal,Corporate,India,Dhanbad,Jharkhand,716814,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",245.99,2,0.7,-188.59
200,IN-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,Meera Agarwal,Corporate,India,Bhubaneswar,Odisha,502838,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",1340.68,3,0.2,486.0
201,IN-2017-105074,6/24/2017,6/29/2017,Standard Class,MB-17305,Aditi Patel,Consumer,India,Kolkata,West Bengal,415005,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,1815.62,3,0.2,567.38
